Year,Month,Region,Model,Estimated_Deliveries,Production_Units,Avg_Price_USD,Battery_Capacity_kWh,Range_km,CO2_Saved_tons,Source_Type,Charging_Stations,Date,Quarter,Day_of_Year,Week_of_Year,Is_Quarter_End,Is_Year_End,Quarter_Sin,Quarter_Cos,Month_Sin,Month_Cos,Production_Units_Lag_1,Production_Units_Lag_2,Production_Units_Lag_3,Production_Units_Lag_4,Estimated_Deliveries_Lag_1,Estimated_Deliveries_Lag_2,Estimated_Deliveries_Lag_3,Estimated_Deliveries_Lag_4,Production_Units_RollingMean_3,Production_Units_RollingStd_3,Production_Units_RollingMin_3,Production_Units_RollingMax_3,Production_Units_RollingMean_6,Production_Units_RollingStd_6,Production_Units_RollingMin_6,Production_Units_RollingMax_6,Production_Units_RollingMean_12,Production_Units_RollingStd_12,Production_Units_RollingMin_12,Production_Units_RollingMax_12,Estimated_Deliveries_RollingMean_3,Estimated_Deliveries_RollingStd_3,Estimated_Deliveries_RollingMin_3,Estimated_Deliveries_RollingMax_3,Estimated_Deliveries_RollingMean_6,Estimated_Deliveries_RollingStd_6,Estimated_Deliveries_RollingMin_6,Estimated_Deliveries_RollingMax_6,Estimated_Deliveries_RollingMean_12,Estimated_Deliveries_RollingStd_12,Estimated_Deliveries_RollingMin_12,Estimated_Deliveries_RollingMax_12,Production_Units_Diff_1,Production_Units_PctChange_1,Production_Units_Diff_4,Production_Units_PctChange_4,Estimated_Deliveries_Diff_1,Estimated_Deliveries_PctChange_1,Estimated_Deliveries_Diff_4,Estimated_Deliveries_PctChange_4,Production_to_Delivery_Ratio,Inventory_Change,Revenue_Millions,Revenue_per_Vehicle,Range_per_kWh,CO2_per_Vehicle,Production_Units_Momentum,Production_Units_Acceleration,Estimated_Deliveries_Momentum,Estimated_Deliveries_Acceleration,Year_Quarter,Battery_Range_Product
2024,1,North America,Cybertruck,8771.0,9978.0,81508.7,120,704,926.22,Official (Quarter),8603,2024-01-01,1,1,1,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,4573.0,7709.0,13501.0,5323.0,4497.0,6766.0,12079.0,4688.0,7420.0,2714.064663931182,4573.0,9978.0,7616.666666666667,3570.395309579409,4573.0,13501.0,8647.75,4324.927915847016,4172.0,17098.0,6678.0,2138.358482574885,4497.0,8771.0,6861.833333333333,3078.965762503146,4370.0,12079.0,7940.666666666667,4063.6464442963756,3880.0,16404.0,5405.0,118.19374589984695,4655.0,87.45068570355063,4274.0,95.04113853680232,4083.0,87.09470989761093,1.137482900136799,1207.0,714.9128076999999,81508.7,5.818181818181818,0.10558823529411765,1,1.5887347089660397,1,1.2857646221401189,20241,84480
2021,4,Europe,Model S,17519.0,18226.0,106219.32,60,331,869.82,Official (Quarter),14905,2021-04-01,2,91,13,0,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,9978.0,4573.0,7709.0,13501.0,8771.0,4497.0,6766.0,12079.0,10925.666666666666,6875.656792869565,4573.0,18226.0,9885.0,5223.419378146841,4573.0,18226.0,9525.75,5110.861840237912,4172.0,18226.0,10262.333333333334,6637.8593939110615,4497.0,17519.0,9053.333333333334,5018.965736749622,4497.0,17519.0,8834.5,4884.907377925316,3880.0,17519.0,8248.0,82.66185608338344,4725.0,34.99740759943708,8748.0,99.73777220385361,5440.0,45.036840798079304,1.040296803652968,707.0,1860.8562670800002,106219.32,5.426229508196721,0.04964726027397261,1,-0.35531889816463513,1,0.046966336670512865,20212,19860
2019,1,Asia,Model Y,10794.0,10867.0,80652.99,75,444,718.88,Estimated (Region),6148,2019-01-01,1,1,1,0,0,1.0,6.123233995736766e-17,0.49999999999999994,0.8660254037844387,18226.0,9978.0,4573.0,7709.0,17519.0,8771.0,4497.0,6766.0,13023.666666666666,4527.227002629038,9978.0,18226.0,10809.0,4721.236575305235,4573.0,18226.0,9196.166666666666,4859.621961229152,4172.0,18226.0,12361.333333333334,4579.768152792601,8771.0,17519.0,10071.0,4554.338546924247,4497.0,17519.0,8584.166666666666,4680.1012777179385,3880.0,17519.0,-7359.0,-40.376385383518056,3158.0,40.96510572058634,-6725.0,-38.38689422912267,4028.0,59.53295891220809,1.0066697545159797,73.0,870.5683740600001,80652.99,5.842105263157895,0.06659379342288096,0,-1.2303824146690148,0,-1.3812466643297627,20191,33300
2018,9,North America,Model Y,10850.0,11088.0,98322.6,75,447,727.49,Interpolated (Month),11190,2018-09-01,3,244,35,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,10867.0,18226.0,9978.0,4573.0,10794.0,17519.0,8771.0,4497.0,13393.666666666666,4186.382009962005,10867.0,18226.0,10406.833333333334,4545.567573655306,4573.0,18226.0,9572.083333333334,4812.846643163079,4172.0,18226.0,13054.333333333334,3866.6161347272828,10794.0,17519.0,9866.166666666666,4472.87457533371,4497.0,17519.0,8947.833333333334,4671.7865345328555,3880.0,17519.0,221.0,2.033679948467837,6515.0,142.46665208834463,56.0,0.5188067444876765,6353.0,141.27195908383365,1.0218413049488526,238.0,1066.80021,98322.6,5.881578947368421,0.06704359045249286,1,0.4241006533198589,1,0.38905700973610347,20183,33525
2024,2,North America,Model S,3021.0,3431.0,110853.81,120,674,305.42,Interpolated (Month),3974,2024-02-01,1,32,5,0,0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,11088.0,10867.0,18226.0,9978.0,10850.0,10794.0,17519.0,8771.0,8462.0,4358.374811784771,3431.0,11088.0,9693.833333333334,5322.492927817434,3431.0,18226.0,9510.333333333334,4892.523690346948,3431.0,18226.0,8221.666666666666,4503.9964846049015,3021.0,10850.0,9242.0,5195.013070243425,3021.0,17519.0,8876.25,4762.203579417649,3021.0,17519.0,-7657.0,-69.0566378066378,-6547.0,-65.61435157346162,-7829.0,-72.15668202764978,-5750.0,-65.55694903659787,1.1353408338848445,410.0,334.88936001,110853.81,5.570247933884297,0.10106551952349438,0,-0.7109031775510564,0,-0.7267548877213745,20241,80880
2023,2,Asia,Model X,5798.0,5833.0,78202.27,82,489,425.28,Official (Quarter),3141,2023-02-01,1,32,5,0,0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,3431.0,11088.0,10867.0,18226.0,3021.0,10850.0,10794.0,17519.0,6784.0,3916.0838857205113,3431.0,11088.0,9903.833333333334,5100.257931386078,3431.0,18226.0,9353.583333333334,4984.574285794738,3431.0,18226.0,6556.333333333333,3969.2080234390965,3021.0,10850.0,9458.833333333334,4980.056522436938,3021.0,17519.0,8796.416666666666,4808.780746213287,3021.0,17519.0,2402.0,70.00874380647042,-12393.0,-67.9962690661692,2777.0,91.92320423700761,-11721.0,-66.90450368171699,1.005863079841352,35.0,453.41676146000003,78202.27,5.891566265060241,0.07333678220382824,1,1.3906538161310822,1,1.640798862646574,20231,40098
2018,9,Europe,Model 3,14770.0,16435.0,106836.24,82,489,1083.38,Estimated (Region),6755,2018-09-01,3,244,35,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,5833.0,3431.0,11088.0,10867.0,5798.0,3021.0,10850.0,10794.0,8566.333333333334,6919.489672897365,3431.0,16435.0,10980.0,5757.863909471976,3431.0,18226.0,9298.333333333334,4893.77740945922,3431.0,18226.0,7863.0,6140.677405628793,3021.0,14770.0,10458.666666666666,5398.929363000293,3021.0,17519.0,8660.25,4592.028391680533,3021.0,17519.0,10602.0,181.75895765472313,5568.0,51.23769209533451,8972.0,154.7430148327009,3976.0,36.835278858625166,1.1126531717554669,1665.0,1577.9712648000002,106836.24,5.891566265060241,0.07334506803872454,1,1.117502138482527,1,0.628198105956933,20183,40098
2020,2,Asia,Cybertruck,5880.0,6345.0,58881.1,120,695,612.99,Official (Quarter),8789,2020-02-01,1,32,5,0,0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,16435.0,5833.0,3431.0,11088.0,14770.0,5798.0,3021.0,10850.0,9537.666666666666,5978.749144539627,5833.0,16435.0,8999.833333333334,4716.297972633473,3431.0,16435.0,9442.416666666666,4767.2027524884425,3431.0,18226.0,8816.0,5156.4782555538795,5798.0,14770.0,8518.833333333334,4342.357719795394,3021.0,14770.0,8786.083333333334,4483.175710026298,3021.0,17519.0,-10090.0,-61.39336781259508,-4743.0,-42.77597402597403,-8890.0,-60.18957345971564,-4970.0,-45.80645161290322,1.078898146573712,465.0,346.220868,58881.1,5.743801652892562,0.10423227342288727,0,-2.431523254673182,0,-2.1493258829241655,20201,83400
2025,8,North America,Model 3,12625.0,13469.0,71602.54,120,696,1318.05,Estimated (Region),5221,2025-08-01,3,213,31,0,0,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,6345.0,16435.0,5833.0,3431.0,5880.0,14770.0,5798.0,3021.0,12083.0,5185.824138938777,6345.0,16435.0,9433.5,5031.4226914462215,3431.0,16435.0,10121.25,4706.8851527213965,3431.0,18226.0,11091.666666666666,4639.111804357955,5880.0,14770.0,8824.0,4591.422742462297,3021.0,14770.0,9447.5,4408.471586306618,3021.0,17519.0,7124.0,112.27738376674546,10038.0,292.56776450014576,6745.0,114.71088435374148,9604.0,317.90797749089705,1.0667669887533662,844.0,903.9820674999999,71602.54,5.75206611570248,0.10439173134801204,1,1.7367075157934053,1,1.749004578134571,20253,83520
2022,6,North America,Cybertruck,7479.0,7535.0,111154.37,75,415,465.57,Official (Quarter),5960,2022-06-01,2,152,22,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,13469.0,6345.0,16435.0,5833.0,12625.0,5880.0,14770.0,5798.0,9116.333333333334,3816.1898974413357,6345.0,13469.0,8841.333333333334,5006.776115093086,3431.0,16435.0,9624.083333333334,4631.928019112826,3431.0,18226.0,8661.333333333334,3524.512779567313,5880.0,12625.0,8262.166666666666,4499.249333685191,3021.0,14770.0,9064.166666666666,4358.562165613246,3021.0,17519.0,-5934.0,-44.056722845051596,1702.0,29.178810217726724,-5146.0,-40.76039603960396,1681.0,28.992756122800966,1.0073529411764706,56.0,831.3235332300001,111154.37,5.4605263157894735,0.062241978609625666,0,-1.5633410661179705,0,-1.5547128039334543,20222,31125
2020,11,Europe,Model S,15767.0,17014.0,78194.99,60,347,820.67,Official (Quarter),4070,2020-11-01,4,306,44,0,0,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,7535.0,13469.0,6345.0,16435.0,7479.0,12625.0,5880.0,14770.0,12672.666666666666,4789.412316071093,7535.0,17014.0,11105.166666666666,5140.236586643321,5833.0,17014.0,10399.5,5042.820287750246,3431.0,18226.0,11957.0,4184.184986350388,7479.0,15767.0,10386.5,4538.549669222547,5798.0,15767.0,9814.25,4689.084134746071,3021.0,17519.0,9479.0,125.79960185799601,579.0,3.522969272893217,8288.0,110.81695413825376,997.0,6.7501692620176135,1.0790208016235414,1247.0,1232.9004073300002,78194.99,5.688524590163935,0.052046549974632164,1,1.6985632470304761,1,1.5157735017785772,20204,20820
2024,11,North America,Model X,9466.0,9638.0,50426.13,82,471,668.77,Estimated (Region),14979,2024-11-01,4,306,44,0,0,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,17014.0,7535.0,13469.0,6345.0,15767.0,7479.0,12625.0,5880.0,11395.666666666666,4977.941776812321,7535.0,17014.0,11739.333333333334,4561.885428928106,6345.0,17014.0,10821.583333333334,4711.9222955919995,3431.0,18226.0,10904.0,4327.079731181295,7479.0,15767.0,10997.833333333334,4013.546631928772,5880.0,15767.0,10228.333333333334,4386.478818396646,3021.0,17519.0,-7376.0,-43.3525332079464,3293.0,51.89913317572892,-6301.0,-39.96321430836557,3586.0,60.98639455782313,1.018062744269568,172.0,477.33374657999997,50426.13,5.674698795180723,0.07064223090736242,0,-1.691521350659424,0,-1.5078016844661932,20244,38622
2016,11,Middle East,Model Y,9894.0,10915.0,59838.71,75,430,638.16,Interpolated (Month),3330,2016-11-01,4,306,44,0,0,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,9638.0,17014.0,7535.0,13469.0,9466.0,15767.0,7479.0,12625.0,12522.333333333334,3941.951843101773,9638.0,17014.0,10819.333333333334,3939.6911892515873,6345.0,17014.0,10899.666666666666,4704.4298144183085,3431.0,18226.0,11709.0,3520.840666659029,9466.0,15767.0,10185.166666666666,3565.6535679545127,5880.0,15767.0,10321.916666666666,4364.4850255074525,3021.0,17519.0,1277.0,13.249636854119107,-2554.0,-18.96206102902962,428.0,4.521445172195215,-2731.0,-21.63168316831683,1.1030823648307226,1021.0,592.04419674,59838.71,5.657894736842105,0.06449317837291561,1,0.566021700620655,1,0.44484659480560784,20164,32250
2023,2,North America,Model S,9190.0,10059.0,71085.8,75,413,569.32,Official (Quarter),13663,2023-02-01,1,32,5,0,0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,10915.0,9638.0,17014.0,7535.0,9894.0,9466.0,15767.0,7479.0,10204.0,650.7311272714977,9638.0,10915.0,11438.333333333334,3342.613209252093,7535.0,17014.0,10219.083333333334,4100.127436120038,3431.0,17014.0,9516.666666666666,354.7243060932159,9190.0,9894.0,10736.833333333334,2973.1904356543955,7479.0,15767.0,9627.833333333334,3732.3917711480103,3021.0,15767.0,-856.0,-7.842418689876318,2524.0,33.497013934970134,-704.0,-7.115423488983219,1711.0,22.877390025404477,1.0944402132520945,869.0,653.278502,71085.8,5.434210526315789,0.06194320530954195,0,-0.21092055543995425,0,-0.11636868661178434,20231,30975
2015,4,Middle East,Model Y,9951.0,10036.0,88467.02,60,343,511.98,Estimated (Region),13652,2015-04-01,2,91,14,0,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,10059.0,10915.0,9638.0,17014.0,9190.0,9894.0,9466.0,15767.0,10336.666666666666,500.9833663240458,10036.0,10915.0,10866.166666666666,3216.9550457951045,7535.0,17014.0,10149.833333333334,4095.204198113014,3431.0,17014.0,9678.333333333334,423.86829715527773,9190.0,9951.0,10291.166666666666,2830.5460545037504,7479.0,15767.0,9557.583333333334,3716.345992756708,3021.0,15767.0,-23.0,-0.22865095933989332,-6978.0,-41.01328317855884,761.0,8.280739934711633,-5816.0,-36.88716940445234,1.0084405144694535,85.0,880.33531602,88467.02,5.622950819672131,0.05144493569131833,0,0.07613767730536425,1,0.15396163423694853,20152,20580
2025,9,Europe,Model 3,6508.0,6909.0,67035.88,75,417,407.08,Estimated (Region),13288,2025-09-01,3,244,36,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,10036.0,10059.0,10915.0,9638.0,9951.0,9190.0,9894.0,9466.0,9001.333333333334,1812.050312031461,6909.0,10059.0,10761.833333333334,3353.839078826917,6909.0,17014.0,9801.583333333334,4184.877308038239,3431.0,17014.0,8549.666666666666,1808.6133730936822,6508.0,9951.0,10129.333333333334,3043.2510029024456,6508.0,15767.0,9195.75,3789.7234277834823,3021.0,15767.0,-3127.0,-31.1578318055002,-2729.0,-28.315003112678983,-3443.0,-34.59953773490102,-2958.0,-31.248679484470742,1.0614533722538024,401.0,436.26950704,67035.88,5.4868421052631575,0.06254109694269473,0,-0.3092918084616031,0,-0.42880277669612654,20253,31275
2018,10,Europe,Model 3,15011.0,15779.0,81092.84,75,437,983.97,Official (Quarter),9106,2018-10-01,4,274,40,0,0,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,6909.0,10036.0,10059.0,10915.0,6508.0,9951.0,9190.0,9894.0,10908.0,4498.834626878395,6909.0,15779.0,10556.0,2900.66723358608,6909.0,15779.0,10830.583333333334,3989.5803483650525,5833.0,17014.0,10490.0,4277.048398136264,6508.0,15011.0,10003.333333333334,2766.1891234452382,6508.0,15011.0,10194.916666666666,3589.0189456764165,5798.0,15767.0,8870.0,128.38326820089736,4864.0,44.56252863032524,8503.0,130.6545789797173,5117.0,51.71821305841924,1.0510924593658406,768.0,1217.28462124,81092.84,5.75,0.06554556354916068,1,1.5954110000639756,1,1.652541167146183,20184,32775
2023,10,Middle East,Model 3,15735.0,15777.0,100572.29,100,591,1394.91,Estimated (Region),7789,2023-10-01,4,274,39,0,0,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,15779.0,6909.0,10036.0,10059.0,15011.0,6508.0,9951.0,9190.0,12821.666666666666,5120.5196350891465,6909.0,15779.0,11579.166666666666,3527.158880269865,6909.0,15779.0,11659.25,3888.622123931207,6345.0,17014.0,12418.0,5130.995907228927,6508.0,15735.0,11048.166666666666,3585.309661196198,6508.0,15735.0,11023.0,3628.4558448714492,5880.0,15767.0,-2.0,-0.012675074466061975,5718.0,56.84461676110946,724.0,4.823129704883078,6545.0,71.21871599564744,1.0026054905948145,42.0,1582.5049831499998,100572.29,5.851485148514851,0.08864450940518556,0,-1.2839594327536341,1,-1.258314492748342,20234,59100
2022,9,Asia,Model 3,1940.0,2079.0,84919.57,75,420,122.22,Official (Quarter),6262,2022-09-01,3,244,35,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,15777.0,15779.0,6909.0,10036.0,15735.0,15011.0,6508.0,9951.0,11211.666666666666,7909.121400846837,2079.0,15779.0,10106.5,5272.642895171257,2079.0,15779.0,10462.916666666666,4453.130083197526,2079.0,17014.0,10895.333333333334,7763.989975092273,1940.0,15735.0,9722.5,5202.969796183719,1940.0,15735.0,9953.833333333334,4259.386230503886,1940.0,15767.0,-13698.0,-86.82258984597833,-7957.0,-79.28457552809884,-13795.0,-87.6707975850016,-8011.0,-80.50447191237062,1.071097372488408,139.0,164.7439658,84919.57,5.526315789473684,0.062967542503864,0,-0.8680991477151226,0,-0.9249392728988467,20223,31500
2024,11,Asia,Cybertruck,11286.0,11627.0,110476.99,60,339,573.89,Estimated (Region),14874,2024-11-01,4,306,44,0,0,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,2079.0,15777.0,15779.0,6909.0,1940.0,15735.0,15011.0,6508.0,9827.666666666666,7024.030277079774,2079.0,15777.0,10367.833333333334,5308.553641686839,2079.0,15779.0,10903.083333333334,4266.219690424967,2079.0,17014.0,9653.666666666666,7040.87283888392,1940.0,15735.0,10071.833333333334,5230.3584357734735,1940.0,15735.0,10404.333333333334,4071.0645097350457,1940.0,15767.0,9548.0,459.25925925925924,4718.0,68.28774062816616,9346.0,481.7525773195876,4778.0,73.41733251382914,1.030123150527155,341.0,1246.8433091400002,110476.99,5.557377049180328,0.05084522016479135,1,5.460818491052375,1,5.694233749045892,20244,20340
2016,8,North America,Model S,9094.0,9464.0,103157.88,120,686,935.77,Official (Quarter),12320,2016-08-01,3,214,31,0,0,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,11627.0,2079.0,15777.0,15779.0,11286.0,1940.0,15735.0,15011.0,7723.333333333333,5006.347604125515,2079.0,11627.0,10272.5,5320.826618111131,2079.0,15779.0,10569.333333333334,4203.432565574634,2079.0,17014.0,7440.0,4887.608413119854,1940.0,11286.0,9929.0,5245.996492564597,1940.0,15735.0,10110.083333333334,4023.2940474720795,1940.0,15767.0,-2163.0,-18.60325105358218,-6315.0,-40.0215476265923,-2192.0,-19.42229310650363,-5917.0,-39.417760309106654,1.040571742715778,370.0,938.11776072,103157.88,5.669421487603306,0.10288840021990105,0,-4.778625103128414,0,-5.011748704260913,20163,82320
2021,9,Asia,Cybertruck,13744.0,13932.0,85971.31,60,336,692.7,Official (Quarter),5174,2021-09-01,3,244,35,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,9464.0,11627.0,2079.0,15777.0,9094.0,11286.0,1940.0,15735.0,11674.333333333334,2234.3760501163297,9464.0,13932.0,11443.0,5204.12079029685,2079.0,15779.0,11102.416666666666,4189.245027629102,2079.0,17014.0,11374.666666666666,2326.2676830780506,9094.0,13744.0,11135.0,5132.772428230199,1940.0,15735.0,10632.166666666666,4057.179311997063,1940.0,15767.0,4468.0,47.210481825866445,-1845.0,-11.694238448374216,4650.0,51.132614910930286,-1991.0,-12.653320622815379,1.0136049472535467,188.0,1181.5896846399999,85971.31,5.508196721311475,0.05039650782102583,1,0.6581373287944863,1,0.7055490801743391,20213,20160
2021,11,North America,Model X,9645.0,10063.0,106628.44,120,708,1024.3,Estimated (Region),8484,2021-11-01,4,305,44,0,0,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,13932.0,9464.0,11627.0,2079.0,13744.0,9094.0,11286.0,1940.0,11153.0,2425.2486470463386,9464.0,13932.0,10490.333333333334,4755.469005962145,2079.0,15777.0,10523.166666666666,3755.65895037278,2079.0,15779.0,10827.666666666666,2540.600388359673,9094.0,13744.0,10240.666666666666,4777.541110934237,1940.0,15735.0,10122.0,3724.0311491715565,1940.0,15735.0,-3869.0,-27.770600057421767,7984.0,384.03078403078405,-4099.0,-29.823923166472643,7705.0,397.16494845360825,1.0432303545511092,418.0,1028.4313038,106628.44,5.851239669421488,0.10618909392494298,0,-0.7498108188328821,0,-0.8095653807740293,20214,84960
2017,12,Middle East,Model S,3478.0,3949.0,107218.55,82,482,251.46,Estimated (Region),3667,2017-12-01,4,335,48,0,0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,10063.0,13932.0,9464.0,11627.0,9645.0,13744.0,9094.0,11286.0,9314.666666666666,5033.395904688339,3949.0,13932.0,8519.0,4573.744505326021,2079.0,13932.0,10049.083333333334,4209.2301489666415,2079.0,15779.0,8955.666666666666,5167.598507366194,3478.0,13744.0,8197.833333333334,4574.526179471118,1940.0,13744.0,9623.0,4191.732946039042,1940.0,15735.0,-6114.0,-60.757229454437045,-7678.0,-66.03595080416272,-6167.0,-63.939865215137374,-7808.0,-69.18305865674287,1.135096292037942,471.0,372.90611690000003,107218.55,5.807228915662651,0.07227939062949124,0,-0.32986629397015277,0,-0.34115942048664727,20174,39524
2021,7,North America,Model X,10517.0,11404.0,71935.74,120,677,1068.0,Official (Quarter),11800,2021-07-01,3,182,26,0,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,3949.0,10063.0,13932.0,9464.0,3478.0,9645.0,13744.0,9094.0,8472.0,3974.0051585270962,3949.0,11404.0,10073.166666666666,3374.9878468916895,3949.0,13932.0,10089.833333333334,4220.726603394976,2079.0,15779.0,7880.0,3837.0951252216805,3478.0,10517.0,9627.333333333334,3423.1179744009273,3478.0,13744.0,9674.916666666666,4199.245894602194,1940.0,15735.0,7455.0,188.78197011901747,1940.0,20.49873203719357,7039.0,202.38642898217364,1423.0,15.647679788871782,1.084236546872029,887.0,756.54817758,71935.74,5.595041322314049,0.10154021677124929,1,2.495391995734545,1,2.66326294197311,20213,81240
2017,11,Europe,Model 3,9026.0,10314.0,62284.41,75,433,586.24,Official (Quarter),9951,2017-11-01,4,305,44,0,0,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,11404.0,3949.0,10063.0,13932.0,10517.0,3478.0,9645.0,13744.0,8555.666666666666,4026.5442172330986,3949.0,11404.0,9854.333333333334,3295.7241793976946,3949.0,13932.0,10111.083333333334,4221.199150141053,2079.0,15779.0,7673.666666666667,3709.2430943972004,3478.0,10517.0,9250.666666666666,3327.09613126322,3478.0,13744.0,9661.25,4201.233955637326,1940.0,15735.0,-1090.0,-9.558049807085233,-3618.0,-25.968992248062015,-1491.0,-14.177046686317397,-4718.0,-34.32770663562281,1.1425722831505483,1288.0,562.1790846600001,62284.41,5.697368421052632,0.06494294893098483,0,-1.983400199261027,0,-2.1656347566849106,20174,32475
2024,5,Middle East,Model X,11236.0,12899.0,77863.02,82,464,782.03,Official (Quarter),10493,2024-05-01,2,122,18,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,10314.0,11404.0,3949.0,10063.0,9026.0,10517.0,3478.0,9645.0,11539.0,1297.7769453955123,10314.0,12899.0,10426.833333333334,3505.9973426496767,3949.0,13932.0,10349.666666666666,4296.8013755124975,2079.0,15779.0,10259.666666666666,1127.2490112363494,9026.0,11236.0,9607.666666666666,3420.53075803547,3478.0,13744.0,9768.333333333334,4225.59640402358,1940.0,15735.0,2585.0,25.063021136319573,2836.0,28.18245056146278,2210.0,24.48482162641259,1591.0,16.49559357179886,1.147904244905224,1663.0,874.8688927200001,77863.02,5.590361445783133,0.06959419773961022,1,0.3462107094340481,1,0.38661868312729986,20242,38048
2016,4,Europe,Model S,6920.0,7833.0,95561.42,82,472,489.94,Estimated (Region),6892,2016-04-01,2,92,13,0,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,12899.0,10314.0,11404.0,3949.0,11236.0,9026.0,10517.0,3478.0,10348.666666666666,2533.1779118990808,7833.0,12899.0,9410.333333333334,3152.847326888287,3949.0,12899.0,10426.666666666666,4237.406997281012,2079.0,15779.0,9060.666666666666,2158.208825237569,6920.0,11236.0,8470.333333333334,2858.43626248105,3478.0,11236.0,9802.666666666666,4198.283184465971,1940.0,15735.0,-5066.0,-39.274362353670824,3884.0,98.35401367434793,-4316.0,-38.4122463510146,3442.0,98.96492236917769,1.131772865192891,913.0,661.2850264,95561.42,5.686746987951807,0.07079034821557578,0,-0.643373834899904,0,-0.6289706797742719,20162,38704
2015,11,Europe,Cybertruck,7876.0,7944.0,117837.18,100,594,701.75,Interpolated (Month),14133,2015-11-01,4,305,44,0,0,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,7833.0,12899.0,10314.0,11404.0,6920.0,11236.0,9026.0,10517.0,9558.666666666666,2893.3458717086264,7833.0,12899.0,9057.166666666666,3183.646677423019,3949.0,12899.0,9773.75,3930.213483098255,2079.0,15777.0,8677.333333333334,2266.8403854998983,6920.0,11236.0,8175.5,2803.751754346299,3478.0,11236.0,9208.083333333334,3887.326200928387,1940.0,15735.0,111.0,1.417081577939494,-3460.0,-30.340231497720094,956.0,13.815028901734095,-2641.0,-25.11172387562993,1.0085057763107783,68.0,928.0856296799999,117837.18,5.881188118811881,0.08908848546400915,1,0.40691443931610316,1,0.522272752527487,20154,59400
2022,10,North America,Model X,9311.0,10061.0,119661.16,100,569,794.69,Interpolated (Month),10384,2022-10-01,4,274,39,0,0,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,7944.0,7833.0,12899.0,10314.0,7876.0,6920.0,11236.0,9026.0,8612.666666666666,1255.5207418968862,7833.0,10061.0,10075.833333333334,1968.0576634505917,7833.0,12899.0,9297.416666666666,3454.024515845345,2079.0,13932.0,8035.666666666667,1203.4701214958886,6920.0,9311.0,9147.666666666666,1603.5788308239412,6920.0,11236.0,8672.75,3305.5782639488402,1940.0,13744.0,2117.0,26.649043303121857,-253.0,-2.4529765367461653,1435.0,18.219908583037082,285.0,3.1575448703744735,1.080433848797251,750.0,1114.16506076,119661.16,5.633663366336633,0.08534042096219932,1,0.2523196172518236,1,0.04404879681302987,20224,56900
2025,11,Middle East,Model X,6457.0,7175.0,98539.81,100,562,544.33,Official (Quarter),6034,2025-11-01,4,305,44,0,0,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,10061.0,7944.0,7833.0,12899.0,9311.0,7876.0,6920.0,11236.0,8393.333333333334,1494.5482037503168,7175.0,10061.0,9371.0,2146.4539128525334,7175.0,12899.0,9722.083333333334,2721.4326260039647,3949.0,13932.0,7881.333333333333,1427.0074748694656,6457.0,9311.0,8471.0,1759.2425642872474,6457.0,11236.0,9049.166666666666,2664.150481462878,3478.0,13744.0,-2886.0,-28.68502136964517,-5724.0,-44.375532987053255,-2854.0,-30.651917087316082,-4779.0,-42.53292986828052,1.111025085165686,718.0,636.27155317,98539.81,5.564356435643564,0.08428770517187985,0,-0.5533406467276702,0,-0.48871825670353164,20254,56200
